id,Country,Year,Species,Classification,Cluster,sul2,aph(3'')-Ib,aph(6)-Id,tet(B),catA2,aph(6)-Id*,aph(3'')-Ib*,blaBRO-1,blaBRO-2,blaBRO-1*,blaBRO-1^,blaBRO-2*,AG261,AB778,AC411,AE018
46472_2#182_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_181,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent
46358_2#256_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_181,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Present,Absent,Absent
46472_2#309_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46472_2#60_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_265,Absent,Absent,Absent,Present,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent
46321_1#54_fa,Cambodia,2019,Moraxella catarrhalis,Serosensitive,Serosensitive_116,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_1#251_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_306,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#343_fa,United Kingdom,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_18,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#265_fa,United Kingdom,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_8,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#14_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46358_2#2_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_62,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#205_fa,United Kingdom,2010,Moraxella catarrhalis,Serosensitive,Serosensitive_83,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#275_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#147_fa,United Kingdom,2010,Moraxella catarrhalis,Seroresistant,Seroresistant_170,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46358_2#3_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_278,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46472_2#113_fa,Thailand,2010,Moraxella catarrhalis,Serosensitive,Serosensitive_97,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#126_fa,United Kingdom,2020,Moraxella catarrhalis,Seroresistant,Seroresistant_11,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46358_2#44_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#374_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_12,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#244_fa,United Kingdom,2020,Moraxella catarrhalis,Seroresistant,Seroresistant_76,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46872_1#133_fa,United Kingdom,2020,Moraxella catarrhalis,Seroresistant,Seroresistant_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#266_fa,United Kingdom,2010,Moraxella catarrhalis,Seroresistant,Seroresistant_65,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#211_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_189,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#359_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_18,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#179_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46872_1#169_fa,United Kingdom,2020,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#91_fa,United Kingdom,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_35,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#283_fa,United Kingdom,2020,Moraxella catarrhalis,Serosensitive,Serosensitive_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46358_2#350_fa,Thailand,2010,Moraxella catarrhalis,Serosensitive,Serosensitive_30,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent
47195_1#289_fa,United Kingdom,2011,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46358_2#372_fa,Thailand,2008,Moraxella catarrhalis,Seroresistant,Seroresistant_279,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Present,Absent,Absent,Absent
47195_1#36_fa,United Kingdom,2010,Moraxella catarrhalis,Seroresistant,Seroresistant_236,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#288_fa,United Kingdom,2010,Moraxella catarrhalis,Seroresistant,Seroresistant_22,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#349_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_112,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent
46321_1#317_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_89,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46472_2#312_fa,Cambodia,2019,Moraxella catarrhalis,Serosensitive,Serosensitive_91,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#87_fa,United Kingdom,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_1#146_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_314,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#9_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#47_fa,United Kingdom,2009,Moraxella catarrhalis,Seroresistant,Seroresistant_235,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#13_fa,United Kingdom,2009,Moraxella catarrhalis,Seroresistant,Seroresistant_172,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#170_fa,United Kingdom,2010,Moraxella catarrhalis,Seroresistant,Seroresistant_65,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#166_fa,United Kingdom,2010,Moraxella catarrhalis,Seroresistant,Seroresistant_22,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#68_fa,United Kingdom,2010,Moraxella catarrhalis,Seroresistant,Seroresistant_10,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent
46736_1#242_fa,United Kingdom,2020,Moraxella catarrhalis,Seroresistant,Seroresistant_8,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#119_fa,United Kingdom,2010,Moraxella catarrhalis,Seroresistant,Seroresistant_76,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#84_fa,United Kingdom,2020,Moraxella catarrhalis,Seroresistant,Seroresistant_177,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46358_2#5_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46472_2#221_fa,Thailand,2009,Moraxella catarrhalis,Seroresistant,Seroresistant_91,Absent,Absent,Absent,Present,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#147_fa,United Kingdom,2019,Moraxella catarrhalis,Serosensitive,Serosensitive_45,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#310_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_12,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_1#345_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_40,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#209_fa,United Kingdom,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#333_fa,United Kingdom,2011,Moraxella catarrhalis,Serosensitive,Serosensitive_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46472_2#245_fa,Thailand,2009,Moraxella catarrhalis,Seroresistant,Seroresistant_135,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#195_fa,United Kingdom,2009,Moraxella catarrhalis,Serosensitive,Serosensitive_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#111_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_45,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#22_fa,United Kingdom,2020,Moraxella catarrhalis,Serosensitive,Serosensitive_28,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#136_fa,United Kingdom,2010,Moraxella catarrhalis,Serosensitive,Serosensitive_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_1#117_fa,Thailand,2010,Moraxella catarrhalis,Seroresistant,Seroresistant_318,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#171_fa,United Kingdom,2009,Moraxella catarrhalis,Serosensitive,Serosensitive_2,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#45_fa,Cambodia,2019,Moraxella catarrhalis,Serosensitive,Serosensitive_108,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#241_fa,United Kingdom,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_61,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_1#55_fa,Thailand,2008,Moraxella catarrhalis,Seroresistant,Seroresistant_199,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#225_fa,Cambodia,2019,Moraxella catarrhalis,Serosensitive,Serosensitive_51,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#275_fa,United Kingdom,2020,Moraxella catarrhalis,Seroresistant,Seroresistant_261,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#241_fa,United Kingdom,2011,Moraxella catarrhalis,Serosensitive,Serosensitive_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#125_fa,United Kingdom,2010,Moraxella catarrhalis,Seroresistant,Seroresistant_250,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent
46872_1#139_fa,United Kingdom,2020,Moraxella catarrhalis,Seroresistant,Seroresistant_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46358_2#306_fa,Cambodia,2019,Moraxella catarrhalis,Serosensitive,Serosensitive_100,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#50_fa,United Kingdom,2020,Moraxella catarrhalis,Serosensitive,Serosensitive_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#265_fa,United Kingdom,2011,Moraxella catarrhalis,Seroresistant,Seroresistant_22,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent
46472_2#22_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_27,Present,Present,Present,Present,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#115_fa,United Kingdom,2019,Moraxella catarrhalis,Serosensitive,Serosensitive_14,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46472_2#371_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#9_fa,United Kingdom,2009,Moraxella catarrhalis,Serosensitive,Serosensitive_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46472_2#316_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_27,Present,Present,Present,Present,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46358_2#41_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_27,Present,Present,Present,Present,Present,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#305_fa,United Kingdom,2011,Moraxella catarrhalis,Seroresistant,Seroresistant_22,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#85_fa,United Kingdom,2009,Moraxella catarrhalis,Serosensitive,Serosensitive_78,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#315_fa,United Kingdom,2011,Moraxella catarrhalis,Serosensitive,Serosensitive_82,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_1#304_fa,Thailand,2010,Moraxella catarrhalis,Seroresistant,Seroresistant_116,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46872_1#73_fa,United Kingdom,2019,Moraxella catarrhalis,Serosensitive,Serosensitive_44,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46872_1#13_fa,United Kingdom,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_60,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#287_fa,Cambodia,2019,Moraxella catarrhalis,Atypical 1,Atypical_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46472_2#370_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_4,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#265_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_35,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46872_1#45_fa,United Kingdom,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_252,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46472_2#116_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#250_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_40,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46872_1#195_fa,United Kingdom,2020,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#191_fa,United Kingdom,2011,Moraxella catarrhalis,Seroresistant,Seroresistant_59,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#110_fa,United Kingdom,2010,Moraxella catarrhalis,Seroresistant,Seroresistant_31,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#236_fa,United Kingdom,2011,Moraxella catarrhalis,Seroresistant,Seroresistant_45,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46358_2#342_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_4,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46872_1#197_fa,United Kingdom,2020,Moraxella catarrhalis,Serosensitive,Serosensitive_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46736_1#155_fa,United Kingdom,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
47195_1#239_fa,United Kingdom,2010,Moraxella catarrhalis,Seroresistant,Seroresistant_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#81_fa,Cambodia,2019,Moraxella catarrhalis,Serosensitive,Serosensitive_51,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent
46472_2#212_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_4,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46872_1#7_fa,United Kingdom,2019,Moraxella catarrhalis,Serosensitive,Serosensitive_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46321_2#311_fa,Cambodia,2019,Moraxella catarrhalis,Seroresistant,Seroresistant_11,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent
46358_2#352_fa,Thailand,2009,Moraxella catarrhalis,Seroresistant,Seroresistant_137,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
46472_2#247_fa,Thailand,2009,Moraxella catarrhalis,Atypical 2,Atypical_2,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
