import_uuid	name	sample_accession_number	sample_common_name	sample_donor_id	sample_id	sample_supplier_name	sample_uuid	sequencescape_sample_id
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661617	ERS14271430	unidentified	SEANFDS10661617	8298281	PCV-C-1622-1	f03d6d22-1d67-532e-8943-165609c79df3	SEANFDS10661617
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660908	ERS12035546	Moraxella catarrhalis	SEANFDS10660908	8297626	08B07558_Mcat	63e99cd7-dd0a-5000-a4f9-5a80d51bf787	SEANFDS10660908
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170547	ERS14308226	Moraxella catarrhalis	SEANFDS13170547	8542751	MCAT14157SOL	55547068-5e70-5dbc-9537-88c440bc49ac	SEANFDS13170547
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170398	ERS14308085	Moraxella catarrhalis	SEANFDS13170398	8542602	MCAT13036SOL	58d655d1-3bd7-56bd-b6f2-5dbee485419d	SEANFDS13170398
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661764	ERS14271548	unidentified	SEANFDS10661764	8298427	PCV-C-1272-1	2ee184bb-aa2b-51cb-919c-15b0bf322944	SEANFDS10661764
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10659923	ERS14270361	unidentified	SEANFDS10659923	8296799	08B05060_Mixed	60c39093-22ed-500f-99bf-fb2a8951b71b	SEANFDS10659923
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661120	ERS14271222	unidentified	SEANFDS10661120	8297792	PCV-C-1265-1	bbf3c3d7-5a47-536c-bca4-5d136aa6bc1e	SEANFDS10661120
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171179	ERS17064968	Haemophilus influenzae	SEANFDS13171179	9456857	HINF13140SOL	75e8e98a-8b98-57e9-ab6d-ee948ed7f849	SEANFDS13171179
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662537	ERS12036457	Haemophilus influenzae	SEANFDS10662537	8299140	PCV-C-1626-2	d566cb6c-b80d-5d36-96f0-aa54d6bdadd1	SEANFDS10662537
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170793	ERS14747825	Moraxella catarrhalis	SEANFDS13170793	8642940	MCAT4176UHS	2ac4a96e-b0c6-5248-961d-15cd2be3a570	SEANFDS13170793
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661546	ERS12035935	Haemophilus influenzae	SEANFDS10661546	8298210	PCV-C-0264-2	0751501e-eb45-5fe2-a14c-22e90e8398af	SEANFDS10661546
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660666	ERS14271035	unidentified	SEANFDS10660666	8297445	09B12898_Mixed	6dac1839-2057-5413-a4ca-0572a17ad70d	SEANFDS10660666
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662100	ERS12036239	Haemophilus influenzae	SEANFDS10662100	8298745	PCV-C-0976-2	a0995092-69d6-5a0e-ace7-af1a43f1072b	SEANFDS10662100
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662246	ERS14271692	unidentified	SEANFDS10662246	8298885	PCV-C-1563-1	7ed89841-8612-5dd5-bdd2-7943b16f8901	SEANFDS10662246
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661138	ERS12035705	Haemophilus influenzae	SEANFDS10661138	8297810	PCV-C-1716-2	7d8174c8-4cce-5e38-be07-4310f2c665ec	SEANFDS10661138
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660307	ERS14270772	unidentified	SEANFDS10660307	8297141	09B02784_Mixed	db71889d-b653-52e0-9d39-ddb6d1e4e097	SEANFDS10660307
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661948	ERS14271535	unidentified	SEANFDS10661948	8298593	PCV-C-1347-1	78baa0ff-8c42-59e5-845d-b5008a2d0889	SEANFDS10661948
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661368	ERS12035839	Moraxella catarrhalis	SEANFDS10661368	8298038	PCV-C-0713-2	91b3b878-a0d5-5edd-9fc3-96bf346a60c3	SEANFDS10661368
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662402	ERS12036450	Moraxella catarrhalis	SEANFDS10662402	8299025	PCV-C-0743-3	6edc653b-b5e6-5ad5-a2d7-d5253018a10d	SEANFDS10662402
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170445	ERS14308210	Moraxella catarrhalis	SEANFDS13170445	8542649	MCAT13210SOL	45d4d8f8-e690-5ff0-8133-2642f8d95840	SEANFDS13170445
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170736	ERS14747769	Moraxella catarrhalis	SEANFDS13170736	8642883	MCAT3264UHS	a03bbddc-113e-5676-b4fe-b7032b2223fa	SEANFDS13170736
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660922	ERS12035566	Moraxella catarrhalis	SEANFDS10660922	8297639	09B00742_Mcat	00f7db90-4063-5ed5-872b-5fba88be4130	SEANFDS10660922
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662127	ERS12036312	Haemophilus influenzae	SEANFDS10662127	8298772	PCV-C-1465-2	8cd1ca37-f1c0-5730-bf88-1899f794fe33	SEANFDS10662127
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661212	ERS14271305	unidentified	SEANFDS10661212	8297882	PCV-C-0326-1	155c9f17-e80a-50e4-a6c2-174fa7cd90b4	SEANFDS10661212
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170907	ERS14747942	Moraxella catarrhalis	SEANFDS13170907	8643054	MCAT5227UHS	3d5fc9fb-d839-5689-82c2-0c9715210383	SEANFDS13170907
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662141	ERS14271647	unidentified	SEANFDS10662141	8298786	PCV-C-1774-1	8f2c802e-caf5-5d2a-9b3a-81ca590e6e68	SEANFDS10662141
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661659	ERS12035995	Moraxella catarrhalis	SEANFDS10661659	8298323	PCV-C-0364-2	ee105c97-60f6-5ee8-8339-050ffba9a067	SEANFDS10661659
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662098	ERS14271627	unidentified	SEANFDS10662098	8298743	PCV-C-0023-1	c4ad1ce1-2aac-5dc6-aabf-8ea07dade982	SEANFDS10662098
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662138	ERS12036245	Moraxella catarrhalis	SEANFDS10662138	8298783	PCV-C-1205-2	f0fce1b2-cb88-5794-a070-d29393843b0b	SEANFDS10662138
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661825	ERS14271570	unidentified	SEANFDS10661825	8298479	PCV-C-0806-1	6a9086a7-4625-5d95-855d-7ca629f8eb27	SEANFDS10661825
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662658	ERS14271867	unidentified	SEANFDS10662658	8299259	PCV-C-0555-1	c902613a-eb02-58d6-8cc3-8a7163c63108	SEANFDS10662658
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662006	ERS14271592	unidentified	SEANFDS10662006	8298651	PCV-C-0780-1	a7a87575-6ad0-569e-b79a-2fb91d3fe2d1	SEANFDS10662006
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661023	ERS12035645	Moraxella catarrhalis	SEANFDS10661023	8297718	09B10839_Mcat	5331e041-b2e6-5da5-a216-e797c35beab2	SEANFDS10661023
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662890	ERS12036635	Haemophilus influenzae	SEANFDS10662890	8299483	PCV-C-0879-2	f9684458-06df-500b-a6e2-457d24e47759	SEANFDS10662890
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171318	ERS17065057	Haemophilus influenzae	SEANFDS13171318	9456995	HINF14380SOL	81ee4544-58fe-59cf-bc8c-10b060000957	SEANFDS13171318
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660959	ERS12035599	Haemophilus influenzae	SEANFDS10660959	8297672	09B01541_Hflu	d5de120a-403c-533b-bc72-632861fe3de6	SEANFDS10660959
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661936	ERS14271530	unidentified	SEANFDS10661936	8298581	PCV-C-0924-1	d11d9df6-7cea-5e60-9628-21c3c22464c2	SEANFDS10661936
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660962	ERS12035602	Moraxella catarrhalis	SEANFDS10660962	8297675	09B10324_Mcat	304ebb6a-7653-57b3-aa12-b28570515a50	SEANFDS10660962
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660879	ERS14271188	unidentified	SEANFDS10660879	8297599	10B06268_Mixed	361f4248-91f4-572e-9f7c-472f22cd1e7a	SEANFDS10660879
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661576	ERS14271413	unidentified	SEANFDS10661576	8298240	PCV-C-0711-1	9ace463c-ef73-5f64-8108-61a6af415cb0	SEANFDS10661576
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662526	ERS14271769	unidentified	SEANFDS10662526	8299129	PCV-C-1619-1	1dd4a2d8-16b4-5e15-8fff-ff525f2a874b	SEANFDS10662526
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10659860	ERS14270307	unidentified	SEANFDS10659860	8296745	08B05157_Mixed	8eaeda98-6203-5da7-9d57-ebb8a97e6aa0	SEANFDS10659860
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660050	ERS14270411	unidentified	SEANFDS10660050	8296916	08B08306_Mixed	05cc3f8c-78ff-5570-940d-c4c46fc04c7f	SEANFDS10660050
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171078	ERS17064820	Haemophilus influenzae	SEANFDS13171078	9456757	HINF4368UHS	99a1bb0f-dbee-5317-8e87-8db3931a1f24	SEANFDS13171078
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662733	ERS14271902	unidentified	SEANFDS10662733	8299334	PCV-C-0770-1	36b6abc9-0bc7-5cc1-8ce7-a757391331ed	SEANFDS10662733
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661005	ERS12035632	Moraxella catarrhalis	SEANFDS10661005	8297706	09B01892_Mcat	00b948bb-73b7-590e-891c-01f51715cf95	SEANFDS10661005
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170923	ERS14747956	Moraxella catarrhalis	SEANFDS13170923	8643070	MCAT5276UHS	4f10881b-2456-51fd-843a-5ae3aef7e80b	SEANFDS13170923
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171107	ERS17064849	Haemophilus influenzae	SEANFDS13171107	9456786	HINF5122UHS	3b301c1b-6d63-51ad-92db-60d31bc8ca94	SEANFDS13171107
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660415	ERS14270832	unidentified	SEANFDS10660415	8297242	09B06767_Mixed	cecebed6-8046-558a-b7a4-cd9eb0932b87	SEANFDS10660415
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170898	ERS14747929	Moraxella catarrhalis	SEANFDS13170898	8643045	MCAT5187UHS	765bf285-1672-5c7f-9d89-8c028496b3fc	SEANFDS13170898
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661554	ERS12035941	Moraxella catarrhalis	SEANFDS10661554	8298218	PCV-C-0264-3	822e541d-9f1c-5812-a4a6-af25416d1763	SEANFDS10661554
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170545	ERS14308224	Moraxella catarrhalis	SEANFDS13170545	8542749	MCAT14153SOL	3549991a-0338-5b79-9d21-34537ecabc3e	SEANFDS13170545
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171155	ERS17064945	Haemophilus influenzae	SEANFDS13171155	9456834	HINF13038SOL	a5fd5f9b-a7cd-5569-a0fc-f45ced00cca3	SEANFDS13171155
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662403	ERS14271819	unidentified	SEANFDS10662403	8299026	PCV-C-0588-1	45b35ec2-c202-51e4-b192-24da507208e5	SEANFDS10662403
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662371	ERS12036380	Moraxella catarrhalis	SEANFDS10662371	8298999	PCV-C-1210-2	4cfcecd0-76bd-5318-bd9e-f39576b9bf45	SEANFDS10662371
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662304	ERS12036346	Moraxella catarrhalis	SEANFDS10662304	8298936	PCV-C-0606-2	9d96cb12-2365-5650-a62c-689e24f0e577	SEANFDS10662304
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662487	ERS12036420	Haemophilus influenzae	SEANFDS10662487	8299098	PCV-C-0123-2	fb7bf3c9-a52b-5c55-816c-5e20b7f85540	SEANFDS10662487
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662700	ERS12036525	Haemophilus influenzae	SEANFDS10662700	8299301	PCV-C-0662-2	5f637623-ae01-58e0-830b-dde5a2f37118	SEANFDS10662700
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660888	ERS14271199	unidentified	SEANFDS10660888	8297608	10B06928_Mixed	797419e2-f3bf-5236-9c01-4d03833bc661	SEANFDS10660888
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170998	ERS17064741	Haemophilus influenzae	SEANFDS13170998	9456678	HINF3203UHS	7e61bc35-e228-5350-83b3-98a319635d91	SEANFDS13170998
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660982	ERS12035620	Haemophilus influenzae	SEANFDS10660982	8297692	09B11512_Hflu	2a06e302-5f36-5c56-9f59-94358f73f577	SEANFDS10660982
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS12926752	ERS12119047	Moraxella catarrhalis	SEANFDS12926752	8304338	PCV-C-0917-3	ab6b682c-52c2-56a1-9f12-0e2ca797e302	SEANFDS12926752
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10659905	ERS14270348	unidentified	SEANFDS10659905	8296786	08B03962_Mixed	599c747a-7762-53b3-bf4b-7d23d2c6ba8e	SEANFDS10659905
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661751	ERS14271541	unidentified	SEANFDS10661751	8298415	PCV-C-0557-1	1c285524-1e20-512c-b6dd-373abed8ced7	SEANFDS10661751
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170436	ERS14308202	Moraxella catarrhalis	SEANFDS13170436	8542640	MCAT13177SOL	10958d1a-db2a-5049-808f-08ab2d1635f2	SEANFDS13170436
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171238	ERS17064932	Haemophilus influenzae	SEANFDS13171238	9456916	HINF13411SOL	58f711f2-c5ea-54ad-8ec6-6405b8abf2c9	SEANFDS13171238
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171226	ERS17064920	Haemophilus influenzae	SEANFDS13171226	9456904	HINF13354SOL	1c50f44e-a3c1-5420-8e24-bf6b89a53742	SEANFDS13171226
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661686	ERS12036012	Haemophilus influenzae	SEANFDS10661686	8298350	PCV-C-1590-2	0268ad17-1eaa-58eb-b6cc-393c9c0b30f0	SEANFDS10661686
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662200	ERS12036278	Haemophilus influenzae	SEANFDS10662200	8298842	PCV-C-0966-2	80dd6c6f-8cc7-5c03-b1fa-f01f7cfc9816	SEANFDS10662200
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662086	ERS12036231	Moraxella catarrhalis	SEANFDS10662086	8298731	PCV-C-1315-3	dba5c571-89e3-5a8f-85d2-377311c943a0	SEANFDS10662086
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661273	ERS14271252	unidentified	SEANFDS10661273	8297943	PCV-C-1094-1	2c501abe-cad4-5f94-9581-f6fb15f0fba6	SEANFDS10661273
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662469	ERS14271748	unidentified	SEANFDS10662469	8299081	PCV-C-0161-1	01a2ac67-bf59-557a-a493-a3d7178d2c84	SEANFDS10662469
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660425	ERS14270838	unidentified	SEANFDS10660425	8297249	09B07352_Mixed	008da84e-b89d-5949-9f21-5762a360ee0d	SEANFDS10660425
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170808	ERS14747842	Moraxella catarrhalis	SEANFDS13170808	8642955	MCAT4233UHS	3e9556f4-0459-5e97-a793-70f9adc4e38e	SEANFDS13170808
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171100	ERS17064842	Haemophilus influenzae	SEANFDS13171100	9456779	HINF5079UHS	d313936e-314e-5f95-bda2-3a2ea8635b7c	SEANFDS13171100
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171027	ERS17064770	Haemophilus influenzae	SEANFDS13171027	9456707	HINF3310UHS	552f5747-d441-5e9d-a3ec-0faa085ac360	SEANFDS13171027
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662795	ERS12036586	Haemophilus influenzae	SEANFDS10662795	8299396	PCV-C-0496-2	3bc139b5-e595-5ca8-b6ce-d04687e0d310	SEANFDS10662795
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661831	ERS14271487	unidentified	SEANFDS10661831	8298483	PCV-C-0134-1	d1417a5d-5824-5737-a26b-666a3167de78	SEANFDS10661831
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662801	ERS14271938	unidentified	SEANFDS10662801	8299402	PCV-C-0886-1	c5ad7089-bbc2-5835-aac4-f60abb4a368d	SEANFDS10662801
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662242	ERS12036315	Haemophilus influenzae	SEANFDS10662242	8298881	PCV-C-0378-2	46bc4879-97c5-58b8-b53d-4a776f651296	SEANFDS10662242
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661351	ERS14271316	unidentified	SEANFDS10661351	8298021	PCV-C-0783-1	966171bc-eeba-55bf-85aa-8b291ea8ca4e	SEANFDS10661351
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661467	ERS14271365	unidentified	SEANFDS10661467	8298135	PCV-C-0267-1	3da04609-9b55-54e6-9569-c88a6d66f12c	SEANFDS10661467
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660258	ERS14270732	unidentified	SEANFDS10660258	8297100	09B02276_Mixed	2d51903c-1fe5-581b-bca1-5366d6dad787	SEANFDS10660258
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662018	ERS14271595	unidentified	SEANFDS10662018	8298663	PCV-C-1286-1	33994f2b-8ee0-57f6-a809-4e7a17a258af	SEANFDS10662018
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661974	ERS14271579	unidentified	SEANFDS10661974	8298619	PCV-C-0473-1	1954294d-150e-52c7-9780-e905aac4022e	SEANFDS10661974
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661875	ERS12036099	Moraxella catarrhalis	SEANFDS10661875	8298522	PCV-C-0247-2	5c6694be-d690-5927-ad1a-a2ff5f8fef23	SEANFDS10661875
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661119	ERS14271220	unidentified	SEANFDS10661119	8297791	PCV-C-1027-1	3bd00b76-ea3f-5bc4-90e6-e6e28af99a44	SEANFDS10661119
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660265	ERS14270737	unidentified	SEANFDS10660265	8297106	09B02068_Mixed	118df48d-4b9e-5d53-86e5-ac9a5fab4ddb	SEANFDS10660265
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660275	ERS14270746	unidentified	SEANFDS10660275	8297115	09B02664_Mixed	2444bf68-4dfc-556f-8236-6ff1b169acf7	SEANFDS10660275
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171197	ERS17064891	Haemophilus influenzae	SEANFDS13171197	9456875	HINF13253SOL	a0eddabd-366d-5207-89f1-34c5f3b80817	SEANFDS13171197
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661787	ERS12036068	Haemophilus influenzae	SEANFDS10661787	8298447	PCV-C-1669-2	8a3dee7f-b36d-5351-9601-71adedcc3dd0	SEANFDS10661787
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661366	ERS14271322	unidentified	SEANFDS10661366	8298036	PCV-C-0191-1	34ed3c3c-7d1a-59e8-b14d-90dd43eba931	SEANFDS10661366
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661281	ERS14271254	unidentified	SEANFDS10661281	8297951	PCV-C-1197-1	51691019-f7e6-578d-861b-02e2f0e95c03	SEANFDS10661281
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170504	ERS14308146	Moraxella catarrhalis	SEANFDS13170504	8542708	MCAT13426SOL	4627d657-6c3c-5139-83b0-1abcd7a38eab	SEANFDS13170504
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661514	ERS14271383	unidentified	SEANFDS10661514	8298179	PCV-C-0533-1	ebbe92f2-e2a0-574a-8152-50f0cc425dfb	SEANFDS10661514
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661728	ERS14271477	unidentified	SEANFDS10661728	8298392	PCV-C-1437-1	3989b82f-6b0d-5e66-8d1c-dfa811962548	SEANFDS10661728
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661652	ERS12035993	Moraxella catarrhalis	SEANFDS10661652	8298316	PCV-C-0969-2	c29c04ff-b322-52be-ba02-5883c8022266	SEANFDS10661652
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660104	ERS14270554	unidentified	SEANFDS10660104	8296963	08B07942_Mixed	7a13286b-0d7d-5783-99c2-cb2ef244fc51	SEANFDS10660104
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662709	ERS12036526	Haemophilus influenzae	SEANFDS10662709	8299310	PCV-C-1278-2	cf659af7-2b16-5cea-bcb9-925a56d3d105	SEANFDS10662709
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662204	ERS14271674	unidentified	SEANFDS10662204	8298845	PCV-C-1408-1	6d44fe96-b428-5e88-8f98-c170d775642f	SEANFDS10662204
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660344	ERS14270682	unidentified	SEANFDS10660344	8297177	09B04316_Mixed	6e04a81c-d45a-5fab-8eba-3dd700c73b1e	SEANFDS10660344
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661715	ERS14271475	unidentified	SEANFDS10661715	8298379	PCV-C-0189-1	1a4bfde1-b67e-516f-8cf2-4518f70a6d14	SEANFDS10661715
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662096	ERS12036238	Moraxella catarrhalis	SEANFDS10662096	8298741	PCV-C-0787-3	d0ff1c1e-4286-5c74-916c-4f3d5db5d4c1	SEANFDS10662096
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662301	ERS12036345	Moraxella catarrhalis	SEANFDS10662301	8298934	PCV-C-0469-3	658d06f1-b538-5025-ad92-e44a557af753	SEANFDS10662301
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661763	ERS14271544	unidentified	SEANFDS10661763	8298426	PCV-C-1509-1	328a9d36-6b50-5e6b-b872-76ca2faa052f	SEANFDS10661763
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662850	ERS14271958	unidentified	SEANFDS10662850	8299449	PCV-C-0515-1	465e81ce-30fb-548b-b8c1-920bc9e3342f	SEANFDS10662850
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660209	ERS14270646	unidentified	SEANFDS10660209	8297057	09B00160_Mixed	30ba8475-3209-5fa3-8f2c-5bb93ec4db7a	SEANFDS10660209
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171274	ERS17065013	Haemophilus influenzae	SEANFDS13171274	9456951	HINF14160SOL	d553a847-a8dc-5cb9-96c0-124af25cf2a1	SEANFDS13171274
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170690	ERS14747740	Moraxella catarrhalis	SEANFDS13170690	8642837	MCAT3050UHS	24b27634-bf3c-5644-9e31-f3905d022679	SEANFDS13170690
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662837	ERS12036607	Haemophilus influenzae	SEANFDS10662837	8299437	PCV-C-0893-2	2726857a-a012-5835-994f-b56cc73336fb	SEANFDS10662837
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170697	ERS14747744	Moraxella catarrhalis	SEANFDS13170697	8642844	MCAT3068UHS	c11597c2-ebf4-5273-8ab5-1f65847ac4e5	SEANFDS13170697
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661681	ERS12036008	Moraxella catarrhalis	SEANFDS10661681	8298345	PCV-C-1616-3	868d2691-91c1-5e8a-b58f-ad9ed883843c	SEANFDS10661681
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170514	ERS14308158	Moraxella catarrhalis	SEANFDS13170514	8542718	MCAT13454SOL	f6ba9cc5-1057-51d0-afd8-f7f242a5e9f1	SEANFDS13170514
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660570	ERS14270990	unidentified	SEANFDS10660570	8297375	09B09625_Mixed	6f75e8d2-93d6-56ab-af64-66adadf5e33c	SEANFDS10660570
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662361	ERS12036374	Moraxella catarrhalis	SEANFDS10662361	8298990	PCV-C-0889-3	911c470b-8497-5a34-a213-00fc12f906ed	SEANFDS10662361
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS12926765	ERS12119056	Moraxella catarrhalis	SEANFDS12926765	8304347	PCV-C-0589-3	c0899333-b30c-5933-b7c5-f3de86120eea	SEANFDS12926765
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170595	ERS14308276	Moraxella catarrhalis	SEANFDS13170595	8542799	MCAT14316SOL	e9a9365e-fa8f-55df-80fb-d6e13de30983	SEANFDS13170595
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660571	ERS14270984	unidentified	SEANFDS10660571	8297376	09B10013_Mixed	48520244-7ade-5920-a638-24cbbe938fa5	SEANFDS10660571
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661118	ERS12035694	Moraxella catarrhalis	SEANFDS10661118	8297790	PCV-C-0334-2	291ba43b-289e-57b5-82ab-67a765939b08	SEANFDS10661118
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170594	ERS14308272	Moraxella catarrhalis	SEANFDS13170594	8542798	MCAT14312SOL	5ccd24af-7bf4-5348-a707-e5b18b223e69	SEANFDS13170594
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS14594431	ERS17696386	Streptococcus pneumoniae	SEANFDS14594431	9518530	HiC_RMV7_R2	43f988f1-fe51-5108-88ca-c2861259d070	SEANFDS14594431
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661262	ERS12035783	Moraxella catarrhalis	SEANFDS10661262	8297932	PCV-C-1330-3	481104b7-f86b-5b7b-ae3c-74c0b3441cda	SEANFDS10661262
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661094	ERS14271210	unidentified	SEANFDS10661094	8297766	PCV-C-0398-1	e69a6fc4-7778-592d-a7a8-afc12d6d6f24	SEANFDS10661094
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662198	ERS14271671	unidentified	SEANFDS10662198	8298840	PCV-C-1585-1	91f750b5-0f86-5a6b-b0ab-000e97828547	SEANFDS10662198
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662249	ERS12036319	Haemophilus influenzae	SEANFDS10662249	8298888	PCV-C-1805-2	a44439fa-ae27-593f-a440-73d3d6796ea8	SEANFDS10662249
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170814	ERS14747848	Moraxella catarrhalis	SEANFDS13170814	8642961	MCAT4269UHS	37129882-178d-511c-83f8-f665e9464fe0	SEANFDS13170814
